name,country,code
Nadunumu Airport,PG,NDN
Browns Airport,US,EPG
Biaugunu Airport,FJ,AQS
Cicia Airport,FJ,ICI
Castaway Island Seaplane Base,FJ,CST
Nadi International Airport,FJ,NAN
Malolo Lailai Island Airport,FJ,PTF
Rabi Island Airport,FJ,RBI
Vunisea Airport,FJ,KDV
Mana Island Airport,FJ,MNF
Moala Airport,FJ,MFJ
Nausori International Airport,FJ,SUV
Levuka Airfield,FJ,LEV
Ngau Airport,FJ,NGI
Laucala Island Airport,FJ,LUC
Lakeba Island Airport,FJ,LKB
Labasa Airport,FJ,LBS
Matei Airport,FJ,TVU
Koro Island Airport,FJ,KXF
Rotuma Airport,FJ,RTA
Savusavu Airport,FJ,SVU
Bui-Dama Airport,FJ,BVF
Vatukoula Airport,FJ,VAU
Wakaya Island Airport,FJ,KAY
Ono-i-Lau Airport,FJ,ONU
Yasawa Island Airport,FJ,YAS
Kaufana Airport,TO,EUA
Fua'amotu International Airport,TO,TBU
Lifuka Island Airport,TO,HPA
Mata'aho Airport,TO,NFO
Kuini Lavenia Airport,TO,NTT
Vava'u International Airport,TO,VAV
Turtle Island Seaplane Base,FJ,TTL
Vanua Balavu Airport,FJ,VBV
Vatulele Airport,FJ,VTF
Gombe Lawanti International Airport,NG,GMO
Port Harcourt City Airport,NG,PHG
Warri Airport,NG,QRW
Abaiang Airport,KI,ABF
Beru Airport,KI,BEZ
Funafuti International Airport,TV,FUN
Kuria Airport,KI,KUC
Maiana Airport,KI,MNK
Marakei Airport,KI,MZK
Makin Island Airport,KI,MTK
Nikunau Airport,KI,NIG
Onotoa Airport,KI,OOT
Bonriki International Airport,KI,TRW
Abemama Atoll Airport,KI,AEA
Tabiteuea North Airport,KI,TBF
Tamana Island Airport,KI,TMN
Nonouti Airport,KI,NON
Arorae Island Airport,KI,AIS
Tabiteuea South Airport,KI,TSU
Butaritari Atoll Airport,KI,BBG
Aranuka Airport,KI,AAK
Niokolo-Koba Airport,SN,NIK
Niue International Airport,NU,IUE
Sinak Airport,ID,NKD
Ninglang Luguhu Airport,CN,NLH
Pointe Vele Airport,WF,FUT
Hihifo Airport,WF,WLS
Industrial Airpark,US,HBB
Nangade Airport,MZ,NND
Nomad River Airport,PG,NOM
Naoro Airport,PG,NOO
Mountain Airport,NP,MWP
Nipa Airport,PG,NPG
NASA Crows Landing Airport,US,NRC
Newry Airport,AU,NRY
Ofu Village Airport,AS,OFU
Asau Airport,WS,AAU
Faleolo International Airport,WS,APW
Fagali'i Airport,WS,FGI
Fitiuta Airport,AS,FTI
Maota Airport,WS,MXS
Pago Pago International Airport,AS,PPG
Natadola Airport,FJ,NTA
Faa'a International Airport,PF,PPT
Rimatara Airport,PF,RMT
Rurutu Airport,PF,RUR
Tubuai Airport,PF,TUB
Raivavae Airport,PF,RVV
Anaa Airport,PF,AAA
Fangatau Airport,PF,FGU
Tikehau Airport,PF,TIH
Apataki Airport,PF,APK
Reao Airport,PF,REA
Fakarava Airport,PF,FAV
Hikueru Atoll Airport,PF,HHZ
Manihi Airport,PF,XMH
Totegegie Airport,PF,GMR
Kaukura Airport,PF,KKR
Makemo Airport,PF,MKP
Napuka Island Airport,PF,NAU
Tatakoto Airport,PF,TKV
Puka Puka Airport,PF,PKP
Pukarua Airport,PF,PUK
Takapoto Airport,PF,TKP
Arutua Airport,PF,AXR
Mataiva Airport,PF,MVT
Nukutavake Airport,PF,NUK
Tureia Airport,PF,ZTA
Ahe Airport,PF,AHE
Kauehi Airport,PF,KHZ
Faaite Airport,PF,FAC
Fakahina Airport,PF,FHZ
Aratika Nord Airport,PF,RKA
Takume Airport,PF,TJN
Naiu Airport,PF,NIU
Raroia Airport,PF,RRR
Takaroa Airport,PF,TKX
Katiu Airport,PF,KXU
Nukutepipi Airport,PF,NKP
Nuku Hiva Airport,PF,NHV
Hiva Oa-Atuona Airport,PF,AUQ
Ua Pou Airport,PF,UAP
Ua Huka Airport,PF,UAH
Bora Bora Airport,PF,BOB
Tetiaroa Airport,PF,TTI
Rangiroa Airport,PF,RGI
Huahine-Fare Airport,PF,HUH
Moorea Airport,PF,MOZ
Hao Airport,PF,HOI
Maupiti Airport,PF,MAU
Raiatea Airport,PF,RFP
Tupai Airport,PF,TPX
Mururoa Atoll Airport,PF,UOA
Vahitahi Airport,PF,VHZ
Castlereagh Lake Seaplane Base,LK,NUF
Nuguria Airstrip,PG,NUG
Yucca Airstrip,US,UCC
Mota Lava Airport,VU,MTV
Sola Airport,VU,SLH
Torres Airstrip,VU,TOH
Siwo Airport,VU,EAE
Craig Cove Airport,VU,CCV
Longana Airport,VU,LOD
Sara Airport,VU,SSR
Tavie Airport,VU,PBJ
Lamap Airport,VU,LPM
Lamen Bay Airport,VU,LNB
Maewo-Naone Airport,VU,MWF
Lonorore Airport,VU,LNE
Norsup Airport,VU,NUS
Gaua Island Airport,VU,ZGU
Redcliffe Airport,VU,RCL
Santo Pekoa International Airport,VU,SON
Tongoa Airport,VU,TGH
UlÃ©i Airport,VU,ULB
Valesdir Airport,VU,VLS
Walaha Airport,VU,WLH
Southwest Bay Airport,VU,SWJ
North West Santo Airport,VU,OLJ
Aneityum Airport,VU,AUY
Aniwa Airport,VU,AWD
Dillon's Bay Airport,VU,DLY
Futuna Airport,VU,FTA
Ipota Airport,VU,IPA
Quion Hill Airport,VU,UIQ
Bauerfield International Airport,VU,VLI
Tanna Airport,VU,TAH
Nowata Airport,PG,NWT
Tiga Airport,NC,TGJ
Ãle Art - Waala Airport,NC,BMY
KonÃ© Airport,NC,KNQ
Ãle des Pins Airport,NC,ILP
Nesson Airport,NC,HLU
Koumac Airport,NC,KOC
Lifou Airport,NC,LIF
NoumÃ©a Magenta Airport,NC,GEA
Edmond CanÃ© Airport,NC,IOU
Poum Airport,NC,PUV
Mueo Airport,NC,PDC
MarÃ© Airport,NC,MEE
Touho Airport,NC,TOU
OuvÃ©a Airport,NC,UVE
La Tontouta International Airport,NC,NOU
Auckland International Airport,NZ,AKL
Taupo Airport,NZ,TUO
Ardmore Airport,NZ,AMZ
Ashburton Aerodrome,NZ,ASG
Christchurch International Airport,NZ,CHC
Chatham Islands-Tuuta Airport,NZ,CHT
Coromandel Aerodrome,NZ,CMV
Dargaville Aerodrome,NZ,DGR
Dunedin Airport,NZ,DUD
Franz Josef Aerodrome,NZ,WHO
Great Barrier Aerodrome,NZ,GBZ
Greymouth Airport,NZ,GMN
Gisborne Airport,NZ,GIS
Glentanner Airport,NZ,GTN
Hokitika Airfield,NZ,HKK
Hamilton International Airport,NZ,HLZ
Waiheke Reeve Airport,NZ,WIK
Kaikoura Airport,NZ,KBZ
Kerikeri Airport,NZ,KKE
Kaikohe Airport,NZ,KKO
Kaitaia Airport,NZ,KAT
Alexandra Airport,NZ,ALR
Matamata Glider Airport,NZ,MTA
Mechanics Bay Heliport,NZ,MHB
Mount Cook Airport,NZ,MON
Milford Sound Airport,NZ,MFN
Motueka Airport,NZ,MZP
Manapouri Airport,NZ,TEU
Hood Airport,NZ,MRO
New Plymouth Airport,NZ,NPL
Hawke's Bay Airport,NZ,NPE
Nelson Airport,NZ,NSN
Invercargill Airport,NZ,IVC
RNZAF Base Ohakea,NZ,OHA
Oamaru Airport,NZ,OAM
Palmerston North Airport,NZ,PMR
Picton Aerodrome,NZ,PCN
Paraparaumu Airport,NZ,PPQ
Queenstown International Airport,NZ,ZQN
Raglan Airfield,NZ,RAG
Ryan's Creek Aerodrome,NZ,SZS
Rotorua Regional Airport,NZ,ROT
Tauranga Airport,NZ,TRG
Thames Aerodrome,NZ,TMZ
Takaka Airport,NZ,KTF
Tokoroa Airfield,NZ,TKZ
Taharoa Aerodrome,NZ,THH
Timaru Airport,NZ,TIU
Pukaki Airport,NZ,TWZ
Woodbourne Airport,NZ,BHE
Wanaka Airport,NZ,WKA
Whakatane Airport,NZ,WHK
Wellington International Airport,NZ,WLG
Wairoa Airport,NZ,WIR
Whangarei Airport,NZ,WRE
Westport Airport,NZ,WSZ
Whitianga Airport,NZ,WTZ
Wanganui Airport,NZ,WAG
Kneeland Airport,US,NLN
Benton Field,US,BZF
Shank Air Base,AF,OAA
Bamiyan Airport,AF,BIN
Bost Airport,AF,BST
Chakcharan Airport,AF,CCN
Sardeh Band Airport,AF,SBF
Darwaz Airport,AF,DAZ
Farah Airport,AF,FAH
Fayzabad Airport,AF,FBD
Ghazni Airport,AF,GZI
Khwahan Airport,AF,KWH
Herat Airport,AF,HEA
Bagram Air Base,AF,OAI
Jalalabad Airport,AF,JAA
Gardez Airport,AF,GRG
Hamid Karzai International Airport,AF,KBL
Kandahar Airport,AF,KDH
Khost Chapman Airport,AF,KHT
Maimana Airport,AF,MMZ
Mazar I Sharif Airport,AF,MZR
Urgun Airport,AF,URN
Qala-I-Naw Airport,AF,LQN
Sharana Airstrip,AF,OAS
Shindand Airport,AF,OAH
Sheghnan Airport,AF,SGA
Tarin Kowt Airport,AF,TII
Talolqan Airport,AF,TQN
Konduz Airport,AF,UND
Camp Bastion Airport,AF,OAZ
Zaranj Airport,AF,ZAJ
Bahrain International Airport,BH,BAH
Sky Harbor Airport,US,OBK
Corisco International Airport,GQ,OCS
Abha Regional Airport,SA,AHB
Al Ahsa Airport,SA,HOF
Al Baha Airport,SA,ABT
Bisha Airport,SA,BHH
King Fahd International Airport,SA,DMM
King Salman Abdulaziz Airport,SA,DWD
King Abdulaziz Air Base,SA,DHA
Jizan Regional Airport,SA,GIZ
Gassim Airport,SA,ELQ
Gurayat Domestic Airport,SA,URY
Ha'il Airport,SA,HAS
Jubail Airport,SA,QJB
King Abdulaziz International Airport,SA,JED
King Khaled Military City Airport,SA,KMC
King Khaled Air Base,SA,KMX
Prince Mohammad Bin Abdulaziz Airport,SA,MED
Nejran Airport,SA,EAM
Neom Airport,SA,NUM
Al Qaisumah/Hafr Al Batin Airport,SA,AQI
Prince Sultan Air Base,SA,AKH
Rafha Domestic Airport,SA,RAH
King Khaled International Airport,SA,RUH
Arar Domestic Airport,SA,RAE
Riyadh Air Base,SA,XXN
Sharurah Airport,SA,SHW
Al-Jawf Domestic Airport,SA,AJF
Sulayel Airport,SA,SLF
Tabuk Airport,SA,TUU
Taâif Regional Airport,SA,TIF
Turaif Domestic Airport,SA,TUI
Wadi Al Dawasir Airport,SA,WAE
Al Wajh Domestic Airport,SA,EJH
Prince Abdulmohsin Bin Abdulaziz Airport,SA,YNB
Zilfi Airport,SA,ZUL
Ogeranang Airport,PG,OGE
Ogubsucum Airport,PA,OGM
Bahregan Airport,IR,IAQ
Abadan Airport,IR,ABD
Dezful Airport,IR,DEF
Aghajari Airport,IR,AKW
Gachsaran Airport,IR,GCH
Omidiyeh Airport,IR,OMI
Mahshahr Airport,IR,MRX
Ahwaz Airport,IR,AWZ
Abu Musa Island Airport,IR,AEU
Bushehr Airport,IR,BUZ
Asaloyeh Airport,IR,YEH
Jam Airport,IR,KNR
Kish International Airport,IR,KIH
Bandar Lengeh Airport,IR,BDH
Persian Gulf International Airport,IR,PGU
Khark Island Airport,IR,KHK
Sirri Island Airport,IR,SXI
Lavan Island Airport,IR,LVP
Shahid Ashrafi Esfahani Airport,IR,KSH
Ilam Airport,IR,IIL
Khoram Abad Airport,IR,KHD
Sanandaj Airport,IR,SDG
Hesa Airport,IR,IFH
Kashan Airport,IR,KKS
Esfahan Shahid Beheshti International Airport,IR,IFN
Shahrekord Airport,IR,CQD
Sardar-e-Jangal Airport,IR,RAS
Hamadan Airport,IR,HDM
Arak Airport,IR,AJK
Imam Khomeini International Airport,IR,IKA
Mehrabad International Airport,IR,THR
Qazvin Airport,IR,GZW
Payam International Airport,IR,PYK
Semnan Municipal Airport,IR,SNX
Bandar Abbas International Airport,IR,BND
Jiroft Airport,IR,JYR
Kerman Airport,IR,KER
Bam Airport,IR,BXR
Havadarya Airport,IR,HDR
Rafsanjan Airport,IR,RJN
Sirjan Airport,IR,SYJ
Birjand Airport,IR,XBJ
Sarakhs Airport,IR,CKT
Shahroud Airport,IR,RUD
Mashhad International Airport,IR,MHD
Bojnord Airport,IR,BJB
Sabzevar National Airport,IR,AFZ
Tabas Airport,IR,TCX
Kalaleh Airport,IR,KLM
Gorgan Airport,IR,GBT
Bishe Kola Air Base,IR,BSM
Noshahr Airport,IR,NSH
Ramsar Airport,IR,RZR
Dasht-e Naz Airport,IR,SRY
Fasa Airport,IR,FAZ
Jahrom Airport,IR,JAR
Lar Airport,IR,LRR
Lamerd Airport,IR,LFM
Shiraz Shahid Dastghaib International Airport,IR,SYZ
Yasouj Airport,IR,YES
Khoy Airport,IR,KHY
Ardabil Airport,IR,ADU
Sahand Airport,IR,ACP
Parsabade Moghan Airport,IR,PFQ
Urmia Airport,IR,OMH
Tabriz International Airport,IR,TBZ
Maku National Airport,IR,IMQ
Zanjan Airport,IR,JWN
Shahid Sadooghi Airport,IR,AZD
Zabol Airport,IR,ACZ
Konarak Airport,IR,ZBR
Zahedan International Airport,IR,ZAH
Iran Shahr Airport,IR,IHR
Jask Airport,IR,JSK
Queen Alia International Airport,JO,AMM
Amman-Marka International Airport,JO,ADJ
Aqaba King Hussein International Airport,JO,AQJ
Jerusalem Airport,PS,JRS
King Hussein Air College,JO,OMF
Downtown Airpark,US,DWN
Ahmed Al Jaber Air Base,KW,XIJ
Kuwait International Airport,KW,KWI
Okao Airport,PG,OKV
Beirut Rafic Hariri International Airport,LB,BEY
Rene Mouawad Air Base,LB,KYE
Olsobip Airport,PG,OLQ
Dibba Airport,OM,BYB
Adam Airport,OM,AOM
Duqm International Airport,OM,DQM
Rustaq Airport,OM,MNH
Abu Dhabi International Airport,AE,AUH
Bateen Airport,AE,AZI
Al Ain International Airport,AE,AAN
Al Dhafra Air Base,AE,DHF
Sir Bani Yas Airport,AE,XSB
Dubai International Airport,AE,DXB
Al Minhad Air Base,AE,NHD
Al Maktoum International Airport,AE,DWC
Fujairah International Airport,AE,FJR
Omkalai Airport,PG,OML
Osmanabad Airport,IN,OMN
Ras Al Khaimah International Airport,AE,RKT
Sharjah International Airport,AE,SHJ
Preah Vinhear Airport,KH,OMY
Ononge Airport,PG,ONB
Buraimi Airport,OM,RMB
Fahud Airport,OM,FAU
Qarn Alam Airport,OM,RNM
Ja'Aluni Airport,OM,JNJ
Khasab Air Base,OM,KHS
Lekhwair Airport,OM,LKW
Masirah Air Base,OM,MSH
Muscat International Airport,OM,MCT
Marmul Airport,OM,OMM
Salalah Airport,OM,SLL
Sohar Airport,OM,OHS
Sur Airport,OM,SUH
Thumrait Air Base,OM,TTH
Dadu West Airport,PK,DDU
Bhagatanwala Airport,PK,BHW
Bannu Airport,PK,BNP
Bahawalnagar Airport,PK,WGB
Bahawalpur Airport,PK,BHV
Chitral Airport,PK,CJL
Chilas Airport,PK,CHB
Dalbandin Airport,PK,DBA
Dadu Airport,PK,DDU
Dera Ghazi Khan Airport,PK,DEA
Dera Ismael Khan Airport,PK,DSK
Faisalabad International Airport,PK,LYP
Gwadar International Airport,PK,GWD
Gilgit Airport,PK,GIL
Islamabad International Airport,PK,ISB
Shahbaz Air Base,PK,JAG
Jiwani Airport,PK,JIW
Jinnah International Airport,PK,KHI
Hyderabad Airport,PK,HDD
Khuzdar Airport,PK,KDD
Kalat Airport,PK,KBH
Kohat Airport,PK,OHT
Alama Iqbal International Airport,PK,LHE
Loralai Airport,PK,LRG
Mangla Airport,PK,XJM
Muzaffarabad Airport,PK,MFG
Mianwali Air Base,PK,MWD
Moenjodaro Airport,PK,MJD
Sindhri Tharparkar Airport,PK,MPD
Minhas Air Base,PK,ATG
Multan International Airport,PK,MUX
Shaheed Benazirabad Airport,PK,WNS
Nushki Airport,PK,NHS
Ormara Airport,PK,ORW
Parachinar Airport,PK,PAJ
Panjgur Airport,PK,PJG
Pasni Airport,PK,PSI
Peshawar International Airport,PK,PEW
Quetta International Airport,PK,UET
Shaikh Zaid Airport,PK,RYK
Rawalakot Airport,PK,RAZ
Sibi Airport,PK,SBQ
Skardu Airport,PK,KDU
Sukkur Airport,PK,SKZ
Sehwan Sharif Airport,PK,SYW
Mushaf Air Base,PK,SGI
Saidu Sharif Airport,PK,SDT
Sialkot Airport,PK,SKT
Sui Airport,PK,SUL
Sahiwal Airport,PK,SWN
Tarbela Dam Airport,PK,TLB
Talhar Airport,PK,BDN
Taftan Airport,PK,TFT
Turbat International Airport,PK,TUK
Wana Airport,PK,WAF
Zhob Airport,PK,PZH
Al Asad Air Base,IQ,IQA
Al Taqaddum Air Base,IQ,TQD
Bamarni Airport,IQ,BMN
Baghdad International Airport,IQ,BGW
Mosul International Airport,IQ,OSM
Erbil International Airport,IQ,EBL
Kirkuk Air Base,IQ,KIK
Basrah International Airport,IQ,BSR
Al Najaf International Airport,IQ,NJF
Qayyarah West Airport,IQ,RQW
Sulaymaniyah International Airport,IQ,ISU
Ali Air Base,IQ,XNH
Aleppo International Airport,SY,ALP
Damascus International Airport,SY,DAM
Deir ez-Zor Air Base,SY,DEZ
Omora Airport,PG,OSE
Ossima Airport,PG,OSG
Qamishli Airport,SY,KAC
Bassel Al-Assad International Airport,SY,LTK
Palmyra Airport,SY,PMS
Doha International Airport,QA,DIA
Al Udeid Air Base,QA,XJD
Hamad International Airport,QA,DOH
Andre Maggi Airport,BR,OTT
Oria Airport,PG,OTY
Oum Hadjer Airport,TD,OUM
Orientos Airport,AU,OXO
Aden International Airport,YE,ADE
Abbse Airport,YE,EAB
Ataq Airport,YE,AXK
Al-Bayda Airport,YE,BYD
Beihan Airport,YE,BHN
Al-Bough Airport,YE,BUK
Al Ghaidah International Airport,YE,AAY
Hodeidah International Airport,YE,HOD
Kamaran Airport,YE,KAM
Mareb Airport,YE,MYN
Mukeiras Airport,YE,UKR
Qishn Airport,YE,IHN
Riyan Mukalla International Airport,YE,RIY
Sadah Airport,YE,SYE
Sana'a International Airport,YE,SAH
Socotra International Airport,YE,SCT
Sayun International Airport,YE,GXF
Ta'izz International Airport,YE,TAI
Achutupo Airport,PA,ACU
Alligandi Airport,PA,AIL
Carti Airport,PA,CTE
Mulatupo Airport,PA,MPP
PlayÃ³n Chico Airport,PA,PYC
San Miguel Airport,PA,NMG
Yaviza Airport,PA,PYV
Puerto Armuelles Airport,PA,AML
Bahia PiÃ±a Airport,PA,BFQ
EL Real Airport,PA,ELE
Contadora Airport,PA,OTD
Sambu Airport,PA,SAX
Atka Airport,US,AKB
Port Moller Airport,US,PML
Port Alexander Seaplane Base,US,PTD
"Warren ""Bud"" Woods Palmer Municipal Airport",US,PAQ
Casco Cove Coast Guard Station,US,ATU
Barter Island LRRS Airport,US,BTI
Bethel Airport,US,BET
Beluga Airport,US,BVU
Allen Army Airfield,US,BIG
Buckland Airport,US,BKC
Big Mountain Airport,US,BMX
Wiley Post Will Rogers Memorial Airport,US,BRW
Bettles Airport,US,BTT
Cold Bay Airport,US,CDB
Central Airport,US,CEM
Chalkyitsik Airport,US,CIK
Chefornak Airport,US,CYF
Scammon Bay Airport,US,SCM
Circle City /New/ Airport,US,IRC
Merle K (Mudhole) Smith Airport,US,CDV
Coldfoot Airport,US,CXF
Yakataga Airport,US,CYT
Cape Romanzof LRRS Airport,US,CZF
Deering Airport,US,DRG
Red Dog Airport,US,RDB
Adak Airport,US,ADK
Dillingham Airport,US,DLG
Marshall Don Hunter Sr Airport,US,MLL
Kodiak Airport,US,ADQ
Unalaska Airport,US,DUT
Kongiganak Airport,US,KKH
Elmendorf Air Force Base,US,EDF
Eek Airport,US,EEK
Eagle Airport,US,EAA
Cape Newenham LRRS Airport,US,EHM
Eielson Air Force Base,US,EIL
Elfin Cove Seaplane Base,US,ELV
Emmonak Airport,US,EMK
Kenai Municipal Airport,US,ENA
Newtok Airport,US,WWT
Fairbanks International Airport,US,FAI
Ladd AAF Airfield,US,FBK
Ambler Airport,US,ABL
Bryant Army Heliport,US,FRN
Nikolai Airport,US,NIB
Five Mile Airport,US,FMC
Farewell Airport,US,FWL
Edward G. Pitka Sr Airport,US,GAL
Galbraith Lake Airport,US,GBH
Kwigillingok Airport,US,KWK
Shungnak Airport,US,SHG
Gulkana Airport,US,GKN
Golovin Airport,US,GLV
Gambell Airport,US,GAM
Angoon Seaplane Base,US,AGN
Big Lake Airport,US,BGQ
Gustavus Airport,US,GST
Nightmute Airport,US,NME
Skagway Airport,US,SGY
Holy Cross Airport,US,HCR
Huslia Airport,US,HSL
Haines Airport,US,HNS
Homer Airport,US,HOM
Hooper Bay Airport,US,HPB
Hughes Airport,US,HUS
Shageluk Airport,US,SHX
Hydaburg Seaplane Base,US,HYG
Igiugig Airport,US,IGG
Egegik Airport,US,EGX
Bob Baker Memorial Airport,US,IAN
Iliamna Airport,US,ILI
Indian Mountain LRRS Airport,US,UTO
McKinley National Park Airport,US,MCL
Wales Airport,US,WAA
Juneau International Airport,US,JNU
Koliganek Airport,US,KGK
Kodiak Municipal Airport,US,KDK
False Pass Airport,US,KFP
Akhiok Airport,US,AKK
Kipnuk Airport,US,KPN
Koyuk Alfred Adams Airport,US,KKA
Kulik Lake Airport,US,LKK
King Salmon Airport,US,AKN
Nikolski Air Station,US,IKO
Anaktuvuk Pass Airport,US,AKP
Ketchikan International Airport,US,KTN
Ugnu-Kuparuk Airport,US,UUK
Kaltag Airport,US,KAL
Klawock Airport,US,KLW
Karluk Airport,US,KYK
Larsen Bay Airport,US,KLN
Kalskag Airport,US,KLG
Alpine Airstrip,US,DQH
Chandalar Lake Airport,US,WCR
Cape Lisburne LRRS Airport,US,LUR
Manokotak Airport,US,KMO
McGrath Airport,US,MCG
Middleton Island Airport,US,MDO
Minchumina Airport,US,LMA
St Michael Airport,US,SMK
Manley Hot Springs Airport,US,MLY
Metlakatla Seaplane Base,US,MTM
Mountain Village Airport,US,MOU
Merrill Field,US,MRI
Mc Carthy Airport,US,MXY
Mekoryuk Airport,US,MYU
Napakiak Airport,US,WNA
Ted Stevens Anchorage International Airport,US,ANC
Aniak Airport,US,ANI
Nenana Municipal Airport,US,ENN
Nondalton Airport,US,NNL
Funter Bay Seaplane Base,US,FNR
Annette Island Airport,US,ANN
Nulato Airport,US,NUL
Anvik Airport,US,ANV
New Stuyahok Airport,US,KNW
Kobuk Airport,US,OBU
Portage Creek Airport,US,PCA
Hoonah Airport,US,HNH
Nome Airport,US,OME
Toksook Bay Airport,US,OOK
Northway Airport,US,ORT
Ralph Wien Memorial Airport,US,OTZ
Nelson Lagoon Airport,US,NLG
St George Airport,US,STG
Port Clarence Coast Guard Station,US,KPC
Perryville Airport,US,KPV
Petersburg James A Johnson Airport,US,PSG
Port Heiden Airport,US,PTH
Napaskiak Airport,US,PKA
Platinum Airport,US,PTU
Pilot Point Airport,US,PIP
Point Hope Airport,US,PHO
Prospect Creek Airport,US,PPC
Quinhagak Airport,US,KWN
Nuiqsut Airport,US,NUI
Arctic Village Airport,US,ARC
Russian Mission Airport,US,RSH
Ruby Airport,US,RBY
Savoonga Airport,US,SVA
Deadhorse Airport,US,SCC
Sand Point Airport,US,SDP
Shishmaref Airport,US,SHH
Sitka Rocky Gutierrez Airport,US,SIT
Selawik Airport,US,WLK
Sleetmute Airport,US,SLQ
St Mary's Airport,US,KSM
St Paul Island Airport,US,SNP
Seldovia Airport,US,SOV
Sheep Mountain Airport,US,SMU
Summit Airport,US,UMM
Sparrevohn LRRS Airport,US,SVW
Skwentna Airport,US,SKW
Soldotna Airport,US,SXQ
Eareckson Air Station,US,SYA
Ralph M Calhoun Memorial Airport,US,TAL
Tin City Long Range Radar Station Airport,US,TNC
Teller Airport,US,TLA
Togiak Airport,US,TOG
Talkeetna Airport,US,TKA
Tatalina LRRS Airport,US,TLJ
Atqasuk Edward Burnell Sr Memorial Airport,US,ATK
Alakanuk Airport,US,AUK
Umiat Airport,US,UMT
Unalakleet Airport,US,UNK
Willow Airport,US,WOW
Chevak Airport,US,VAK
King Cove Airport,US,KVC
Valdez Pioneer Field,US,VDZ
Venetie Airport,US,VEE
Kivalina Airport,US,KVL
Beaver Airport,US,WBQ
Seward Airport,US,SWD
Wrangell Airport,US,WRG
Wainwright Airport,US,AIN
White Mountain Airport,US,WMO
Noatak Airport,US,WTK
Wasilla Airport,US,WWA
Yakutat Airport,US,YAK
Canton Island Airport,KI,CIS
Punta Colorada Airport,MX,PCO
Boun Neau Airport,LA,PCQ
Pindiu Airport,PG,PDI
Presidente JosÃ© Sarney Airport,BR,PDR
Machu Pichu Airport,PE,MFT
Pelican Seaplane Base,US,PEC
Akiak Airport,US,AKI
Allakaket Airport,US,AET
Pacific City State Airport,US,PFC
Chenega Bay Airport,US,NCN
Clarks Point Airport,US,CLP
Elim Airport,US,ELI
Kasigluk Airport,US,KUK
Kokhanok Airport,US,KNK
Kotlik Airport,US,KOT
Brevig Mission Airport,US,KTS
Koyukuk Airport,US,KYU
Kwethluk Airport,US,KWT
Robert (Bob) Curtis Memorial Airport,US,ORV
Shaktoolik Airport,US,SKK
Tok Junction Airport,US,TKJ
South Naknek Nr 2 Airport,US,WSN
Fort Yukon Airport,US,FYU
Cape Rodney Airport,PG,CPN
Emirau Airport,PG,EMI
Erave Airport,PG,ERE
Esa'ala Airport,PG,ESA
Garaina Airport,PG,GAR
Gonaili Airport,PG,GOE
Bapi Airstrip,PG,BPD
Biangabip Airport,PG,BPK
Nowata Airport,PG,NWT
Sengapi Airstrip,PG,SGK
Kibuli Airstrip,PG,KII
Anguganak Airport,PG,AKG
Tadji Airport,PG,TAJ
Awaba Airport,PG,AWB
Bialla Airport,PG,BAA
Chungribu Airport,PG,CVB
Gasmata Island Airport,PG,GMI
Green River Airport,PG,GVI
Hayfields Airport,PG,HYF
Ihu Airport,PG,IHU
Nissan Island Airport,PG,IIS
Jacquinot Bay Airport,PG,JAQ
Kandrian Airport,PG,KDR
Kokoda Airport,PG,KKD
Kamusi Airport,PG,KUY
Kawito Airport,PG,KWO
Karoola Airport,PG,KXR
Lumi Airport,PG,LMI
Lake Murray Airport,PG,LMY
Obo Airport,PG,OBX
Balimo Airport,PG,OPU
Suki Airport,PG,SKC
Tufi Airport,PG,TFI
Telefomin Airport,PG,TFM
Tol Airport,PG,TLO
Nuku Airport,PG,UKU
Sule Airport,PG,ULE
Baimuru Airport,PG,VMU
Wipim Airport,PG,WPM
Yegepa Airport,PG,PGE
Port Graham Airport,US,PGM
RoÃ§a Porto Alegre Airport,ST,PGP
Rota International Airport,MP,ROP
Saipan International Airport,MP,SPN
Andersen Air Force Base,GU,UAM
Antonio B. Won Pat International Airport,GU,GUM
Tinian International Airport,MP,TIQ
Laguindingan Airport,PH,CGY
El Nido Airport,PH,ENI
Barking Sands Airport,US,BKH
Dillingham Airfield,US,HDH
Wheeler Army Airfield,US,HHI
Hana Airport,US,HNM
Kapalua Airport,US,JHM
Kalaeloa Airport,US,JRF
Ellison Onizuka Kona International At Keahole Airport,US,KOA
Kaanapali Airport,US,HKP
Lihue Airport,US,LIH
Kalaupapa Airport,US,LUP
Molokai Airport,US,MKK
Waimea Kohala Airport,US,MUE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,US,NGF
Daniel K Inouye International Airport,US,HNL
Lanai Airport,US,LNY
Kahului Airport,US,OGG
Port Allen Airport,US,PAK
Bradshaw Army Airfield,US,BSF
Hilo International Airport,US,ITO
Upolu Airport,US,UPP
Johnston Atoll Airport,UM,JON
